0.0897435897436	0.889612979791	218.664713352
0.179487179487	0.792035301548	192.768129947
0.269230769231	0.709446259602	191.957120495
0.358974358974	0.638482507539	190.659259292
0.448717948718	0.576755133632	191.022237988
0.538461538462	0.523529332507	192.610959005
0.628205128205	0.477278658646	192.158360286
0.717948717949	0.436228172195	190.849520981
0.807692307692	0.401134878364	191.093228486
0.897435897436	0.370395062405	191.29858246
0.987179487179	0.342191274423	190.898737846
1.07692307692	0.317591397649	190.702144706
1.16666666667	0.295597036757	190.79141452
1.25641025641	0.275679063096	190.514908316
1.34615384615	0.258106396838	191.623161595
1.4358974359	0.242822049142	190.860797041
1.52564102564	0.228468037649	191.575025216
1.61538461538	0.215228010558	190.676197796
1.70512820513	0.204215976227	190.625885515
1.79487179487	0.192744431301	190.425132472
1.88461538462	0.183218834423	190.201010569
1.97435897436	0.173861392222	189.825803157
2.0641025641	0.165532310485	189.597087477
2.15384615385	0.157939190559	189.989152838
2.24358974359	0.151316169524	189.597063528
2.33333333333	0.144846497913	190.322035606
2.42307692308	0.138435933423	190.06783146
2.51282051282	0.132988409514	190.273557727
2.60256410256	0.127526863227	189.26481742
2.69230769231	0.123193408392	188.994639867
2.78205128205	0.117792004454	189.290092837
2.87179487179	0.113787494185	189.676639445
2.96153846154	0.109527600165	191.042948863
3.05128205128	0.105757899019	190.064252544
3.14102564103	0.102383771503	190.151268701
3.23076923077	0.0989139157078	189.879420344
3.32051282051	0.0957673548781	189.646312428
3.41025641026	0.0926812167796	189.816835805
3.5	0.0895473446341	190.673176228
