0.0897435897436	0.0078327557805	0.985050505536	335.440996325
0.179487179487	0.0221543789111	0.960439553036	419.421562477
0.269230769231	0.0407001929253	0.928793022318	506.100978939
0.358974358974	0.062662046244	0.892777311991	626.250372681
0.448717948718	0.0875728718818	0.857156804735	751.036331007
0.538461538462	0.115117529652	0.819634542456	839.404563614
0.628205128205	0.145064667129	0.780840571047	1014.44680465
0.717948717949	0.177235031289	0.743556968294	1121.66486876
0.807692307692	0.211484406073	0.706911749445	1272.46297899
0.897435897436	0.247693486222	0.670267130411	1390.25224099
0.987179487179	0.285761431982	0.636206513447	1555.41179423
1.07692307692	0.325601543403	0.602112844717	201.295674784
1.16666666667	0.367138233732	0.570400506522	218.721603065
1.25641025641	0.410304839349	0.539238136002	227.495425345
1.34615384615	0.455041990392	0.510495111889	238.950056839
1.4358974359	0.501296369952	0.48358898477	264.670663393
1.52564102564	0.549019750185	0.455986218603	274.631684662
1.61538461538	0.598168230599	0.431404770212	280.793834316
1.70512820513	0.648701627036	0.409134090897	297.072295943
1.79487179487	0.700582975054	0.387622586383	315.646877425
1.88461538462	0.753778121549	0.366966294966	321.433077415
1.97435897436	0.808255385426	0.347236585189	334.083873707
2.0641025641	0.86398527299	0.329098416617	343.750636894
2.15384615385	0.920940237219	0.313246347617	349.08024129
2.24358974359	0.979094472562	0.297249874698	363.972055679
2.33333333333	1.03842373882	0.281760408712	370.086806637
2.42307692308	1.09890520898	0.268837916319	376.783937622
2.51282051282	1.16051733703	0.256155571258	381.762786936
2.60256410256	1.22323974239	0.243981869529	390.514429673
2.69230769231	1.28705310852	0.231547043599	398.915386996
2.78205128205	1.35193909342	0.221487618399	402.622725385
2.87179487179	1.41788025031	0.211102025076	409.21609317
2.96153846154	1.48485995711	0.202444863188	415.929526952
3.05128205128	1.55286235345	0.192938861253	431.688104839
3.14102564103	1.62187228416	0.184985927675	419.632042336
3.23076923077	1.69187524859	0.176571416158	424.241300815
3.32051282051	1.76285735471	0.169171212523	424.038773146
3.41025641026	1.83480527778	0.162576894021	431.178524298
3.5	1.90770622268	0.156513137477	433.795969165
